sentence,created_at,ave_sentiment,user_username
"Half of all US produce is tossed b/c of how it looks. The benefits of seeing “ugly"" produce as beautiful is clear!
https://t.co/3raNDduyCB",2017-05-17T21:45:15.000Z,0.231595502,ProjectDrawdown
RT @_privateocean: Richard Stone and renowned environmentalist @paulhawken discussing his book @ProjectDrawdown Another successful lecture…,2017-05-17T20:20:32.000Z,0.322748612,ProjectDrawdown
"Nice piece from @techvibes on @PaulHawken &amp; #Drawdown: ""[W]e can start on the road to drawdown today."" More at https://t.co/mDX5pN5cEs!",2017-05-17T19:01:14.000Z,0.064309751,ProjectDrawdown
"RT @PenguinBooks: .@PaulHawken, @giseleofficial and @charlierose before their DRAWDOWN interview! Watch it here: https://t.co/Diy9BuiTXF ht…",2017-05-17T18:51:14.000Z,0,ProjectDrawdown
"@francoish @richroll Thanks, @francoish! Looks like a great podcast. @richroll, email info@drawdown.org if interested!",2017-05-17T18:00:18.000Z,0.27028675,ProjectDrawdown
"Soon enough, this may be the city of the future. We say bring it on! Via @EcoWatch #Drawdown #GreenBuildings
https://t.co/H9K2hgUXCE",2017-05-17T16:30:45.000Z,-0.03859925,ProjectDrawdown
Very excited to be involved w/ this work. Thank you to the #Commonwealth for leading the way to #drawdown! #ReverseGlobalWarming https://t.co/lyuNgEhEF1,2017-05-17T16:30:12.000Z,0.279542336,ProjectDrawdown
#WednesdayWisdom. How can we #actonclimate at all levels? 100 #globalwarming solutions at https://t.co/wunJU4Sty2 #reverseglobalwarming https://t.co/2KSKcmlPL9,2017-05-17T16:17:45.000Z,0,ProjectDrawdown
Thank you to @CBSThisMorning for a great #interview w/ @giseleofficial &amp; @PaulHawken on #Drawdown &amp; more. Full interview on their #podcast! https://t.co/654gUXVUrs,2017-05-17T16:08:18.000Z,0.122061547,ProjectDrawdown
West Coast #Drawdown family: tune into @CBSThisMorning this hr to see @PaulHawken &amp; @giseleofficial talk #climatesolutions w/ @charlierose!,2017-05-17T15:01:03.000Z,0.23570226,ProjectDrawdown
East Coast #Drawdown family: tune into @CBSThisMorning this hr to see @PaulHawken &amp; @giseleofficial talk #climatesolutions w/ @charlierose!,2017-05-17T12:00:42.000Z,0.23570226,ProjectDrawdown
"Thanks, Renee! You're the best! https://t.co/8jaQhdqlEL",2017-05-17T00:17:46.000Z,0.251694778,ProjectDrawdown
"Thanks for the shout-out, @MikeMoats! #Drawdown is avail now at https://t.co/wunJU4Sty2 or wherever books are sold. #ClimateSolutions https://t.co/lNu82tpIBx",2017-05-17T00:15:41.000Z,0.04089931,ProjectDrawdown
"Before @PaulHawken &amp; @giseleofficial talk #Drawdown on @CBSThisMorning tmrw, read more from Gisele &amp; @charlierose @ https://t.co/eFk1cGLn1v!",2017-05-16T23:45:13.000Z,0.087287156,ProjectDrawdown
RT @hanchennrdc: Thirty Countries Push for Implementation of Paris Agreement -- the United States wasn't one of them.| @NRDC  https://t.co/…,2017-05-16T23:38:02.000Z,-0.21821789,ProjectDrawdown
"Co-living is another way we can shrink our footprint and increase our conviviality. #Drawdown #ClimateSolutions
https://t.co/ftnoSdChJi",2017-05-16T22:00:55.000Z,0.109380605,ProjectDrawdown
Tune in tomorrow at 8am to see @PaulHawken &amp; Project Drawdown Advisor @giseleofficial talk #Drawdown w/ @charlierose! #ReverseGlobalWarming https://t.co/p3sE5Tvwxe,2017-05-16T21:49:08.000Z,0.05293935,ProjectDrawdown
"RT @CECHR_UoD: .@ProjectDrawdown @ChristophLyon We have the technologies to reverse Climate Change
Together, let’s figure out how to deploy…",2017-05-16T21:03:17.000Z,0,ProjectDrawdown
"The people are speaking, and making it clear that they want to #reverseglobalwarming, not quicken it. TY to all who #actonclimate every day! https://t.co/2LHuOep6VD",2017-05-16T20:16:16.000Z,0.061030773,ProjectDrawdown
"Will new #FarmBill benefit the wealthy or the land &amp; human health? #Drawdown #LandUse #ClimateSolutions @CivilEats 
https://t.co/20ynCpNbMh",2017-05-16T19:30:32.000Z,0.322928453,ProjectDrawdown
Thanks for sharing! Join us and let's #reverseglobalwarming. https://t.co/GDZiPjwkwh,2017-05-16T17:04:51.000Z,0.161766894,ProjectDrawdown
RT @McCaffreyMark: And education for girls turns out to be one of the top strategies to #ActOnClimate as @ProjectDrawdown has found: https:…,2017-05-16T17:04:08.000Z,0.341121146,ProjectDrawdown
"Land use and #biosequestration are key to #drawdown. Thanks for sharing, @JustinCMAdams! #ReverseGlobalWarming #climatesolutions https://t.co/bAmGBdSFJg",2017-05-16T17:03:49.000Z,0.146473856,ProjectDrawdown
"An electric car showroom with all models and no salespeople. Let’s do it! #drawdown #electricvehicles #globalwarming
https://t.co/Zc9qNKnPB1",2017-05-16T16:01:21.000Z,0,ProjectDrawdown
What a breakthrough technology this would be! #Drawdown #globalhealth #pollution #reverseglobalwarming https://t.co/NBnij4zhZ4,2017-05-16T00:19:55.000Z,-0.001708673,ProjectDrawdown
Glad you think so! Available at https://t.co/wunJU4Sty2 or wherever books are sold ;) https://t.co/T9zc9HjKKR,2017-05-16T00:17:14.000Z,0.222855339,ProjectDrawdown
"The ""waves"" of the future. #ReverseGlobalWarming #RenewableEnergy
https://t.co/aM64OsWCzc",2017-05-15T23:45:10.000Z,0,ProjectDrawdown
"#Drawdown action happens on every level: home, city, state, ctry, world. Rulings like this are key to the effort to #reverseglobalwarming! https://t.co/y0gxoQcFdG",2017-05-15T22:57:10.000Z,0.125009508,ProjectDrawdown
"$15 trillion in equity has just told Trump to uphold the #ParisAgreement. #ReverseGlobalWarming #businesscase
https://t.co/nhesi1U30u",2017-05-15T21:00:22.000Z,0.246795929,ProjectDrawdown
"This is the beginning of what is possible and will happen. New #tech can make all the difference! #Drawdown #LED
https://t.co/14mrP4ko0G",2017-05-15T19:30:11.000Z,0.156675862,ProjectDrawdown
"Thanks for sharing, Paul! Terrific interview. Thank you for supporting the work of #PaulHawken and #Drawdown! https://t.co/IxxSaYssGc",2017-05-15T19:17:45.000Z,0.294293273,ProjectDrawdown
#MondayMotivation #ReverseGlobalWarming. Working toward #drawdown makes business sense &amp; can save our environment - a win-win! https://t.co/izuVtDSCTl,2017-05-15T19:08:07.000Z,0.228356244,ProjectDrawdown
That it can! Thanks for sharing! #Drawdown #ClimateSolutions #ReverseGlobalWarming https://t.co/J5cort7fij,2017-05-15T19:00:21.000Z,0.169133441,ProjectDrawdown
Definitely! Meant to be read by teens &amp; up. Pick up a copy at https://t.co/wunJU4Sty2 and take a look! #Drawdown #newbook #climatescience https://t.co/u58mI4ggrM,2017-05-15T17:07:30.000Z,-0.061371363,ProjectDrawdown
RT @McCaffreyMark: @ProjectDrawdown has found girls education is a top stategy for rapidly reducing emssions: https://t.co/4BivMK7baw https…,2017-05-15T17:05:49.000Z,0.349148624,ProjectDrawdown
Reducing food waste is our #3 most impactful solution! Keep up the good work :) https://t.co/iSu4o2G0f8 #drawdown #reducefoodwaste https://t.co/IqO2Gkt6bh,2017-05-15T17:05:12.000Z,0.209030581,ProjectDrawdown
@Arpan00Z That's what the project is all about! Phase 1: spread the word; Phase 2: take action. Join us! https://t.co/wunJU4Sty2 #reverseglobalwarming,2017-05-15T17:02:30.000Z,0.017519299,ProjectDrawdown
"Thanks, @NobleIdeas! #Drawdown #ReverseGlobalWarming https://t.co/zEV5L3rmCG",2017-05-15T17:01:01.000Z,0.231515103,ProjectDrawdown
RT @brentloken: Great work by @PaulHawken and the @ProjectDrawdown team to highlight that #foodcanfixit #FoodPlanetHealth https://t.co/xgto…,2017-05-15T17:00:12.000Z,0.309711241,ProjectDrawdown
Couldn't agree more! There's still time to #drawdown from #globalwarming if we come together &amp; take action. Start @ https://t.co/sEPOUAyVxK! https://t.co/pU1BYGrb8d,2017-05-15T16:59:51.000Z,0.002978952,ProjectDrawdown
"The more places, the better! #Drawdown #ReverseGlobalWarming https://t.co/ZypNMaVl9M",2017-05-15T16:57:32.000Z,0.195230676,ProjectDrawdown
"Thanks so much for sharing, @LeoDiCaprio! Excited to show people that there is still a way to #reverseglobalwarming. #Drawdown https://t.co/VTNlxRLIQh",2017-05-15T16:56:51.000Z,0.232092438,ProjectDrawdown
RT @ecocreative: From managing refrigerants to educating girls: amazing opportunities for #carbon reduction in @ProjectDrawdown (via @cCHAN…,2017-05-15T16:54:36.000Z,0.363803438,ProjectDrawdown
"That it is! Find all 100 solutions in our book, #Drawdown, at https://t.co/sEPOUAyVxK https://t.co/Jj1CQKjdCQ",2017-05-15T16:54:00.000Z,0.066174188,ProjectDrawdown
Give it a listen! #Drawdown #podcast https://t.co/lfPQQc29KV,2017-05-15T16:53:12.000Z,0,ProjectDrawdown
"Thanks for the shout-out, @Sustainia! TY for leading the way in #climatesolutions! #ReverseGlobalWarming https://t.co/YwkbaFuuhJ",2017-05-15T16:51:06.000Z,0.119835322,ProjectDrawdown
"RT @jgrayfitch: ""It's not 'game over.' It's game on."" - Paul Hawken keeps us optimistic about #climatechange https://t.co/sQADjMvLoQ @Proje…",2017-05-15T16:50:04.000Z,0.070472267,ProjectDrawdown
Kudos to @AppalachianPowe for seeing that coal is on its way out. Every step like this is a step toward #drawdown! https://t.co/Y66mEu3sIQ,2017-05-13T17:01:10.000Z,0.160753053,ProjectDrawdown
A self-confessed “science nerd” is taking on Congress's #1 climate denier in Texas. Get out and vote! #Drawdown https://t.co/CEZ2PB5RXl,2017-05-12T21:55:09.000Z,-0.033853782,ProjectDrawdown
Love this! @G_stordalen reveals “a recipe for a healthier planet” @TEDMED 2016: https://t.co/FfXf3YVkgZ #foodcanfixit #reverseglobalwarming,2017-05-12T19:01:14.000Z,0.289393878,ProjectDrawdown
Great #Drawdown #infographic from @shecco in their April issue of @AccelerateNA! Full mag: https://t.co/3FPWI0TYCP #refrigerantmanagement https://t.co/oPK5ZPu0rX,2017-05-12T16:01:30.000Z,-0.08226531,ProjectDrawdown
RT @AndreaLearned: #plantbased diet also amazing for your health. See @nutrition_facts | Thx @ProjectDrawdown #carbon #ghg https://t.co/4CB…,2017-05-11T23:46:54.000Z,0.101968936,ProjectDrawdown
"#Drawdown advisor &amp; food writer @michaelpollan's powerful doc, “In Defense of Food,” is now on @netflix! Watch: https://t.co/zIpFFX09zd",2017-05-11T23:00:39.000Z,0.245558848,ProjectDrawdown
"This #NationalEatWhatYouWantDay, remember: a plant-rich diet can reduce CO2 emissions by &gt;66 gigatons! #Drawdown https://t.co/urnFqb18zc https://t.co/dYdGmnkTm4",2017-05-11T21:30:19.000Z,0.036460202,ProjectDrawdown
"RT @earthguardianz: Imagine a world run only on renewable energy. It’s coming, says the International Energy Agency (IEA). #Drawdown... htt…",2017-05-11T21:10:33.000Z,0,ProjectDrawdown
"@bioneers @PaulHawken Check out Paul's new book, #Drawdown, at https://t.co/wunJU4Sty2! 100 most substantive solutions to #ReverseGlobalWarming",2017-05-11T21:07:29.000Z,0.442581422,ProjectDrawdown
"RT @bioneers: Celebrating Thursday with some powerful truth from @PaulHawken. Watch his full #Bioneers keynote on ""Regeneration"": https://t…",2017-05-11T21:06:14.000Z,0.461951374,ProjectDrawdown
"#MomsDontNeed people telling them that their work doesn't matter. Their families, communities, and the quest for #drawdown depend on them! https://t.co/bFC1tkUHaS",2017-05-11T19:59:29.000Z,0.013158159,ProjectDrawdown
"Spot on! Educating &amp; empowering girls is key for sustainable dev, climate #drawdown, #humanrights &amp; much more. https://t.co/OCFpSgHwSL https://t.co/VXudh5WNzh",2017-05-11T18:03:39.000Z,0.340789783,ProjectDrawdown
Happy #BiketoWorkDay! Bikes can reduce #greenhousegas emissions by &gt;1 gigaton by 2050. Let's get pedaling! https://t.co/WGXwtFotvt #Drawdown https://t.co/uvV2gO2zck,2017-05-11T18:00:22.000Z,0.243560046,ProjectDrawdown
#CelebrateWomen #Drawdown #ReverseGlobalWarming https://t.co/nIqvIQIE0U,2017-05-11T17:18:22.000Z,0,ProjectDrawdown
Empowering women is the #1 way to #ReduceGlobalWarming &amp; provide basic rights to all ppl around the world. #CelebrateWomen #education https://t.co/y0DOTdEIZU,2017-05-11T17:05:07.000Z,0.1058787,ProjectDrawdown
RT @x2labs: @ProjectDrawdown findings: 8 of top 20 solutions to climate change is connected to Food - big input to our #food program #Green…,2017-05-11T16:55:17.000Z,0.543661827,ProjectDrawdown
RT @kev_reeder: Just 4 months ago nobody knew top5 global warming solutions Now we do @PaulHawken @ProjectDrawdown #GreenGrowth @BI_BizScho…,2017-05-11T16:53:15.000Z,-0.424852916,ProjectDrawdown
"Thanks, so glad you enjoyed it! #Drawdown #ReverseGlobalWarming https://t.co/lMI2FDHbhq",2017-05-11T16:52:42.000Z,0.523522452,ProjectDrawdown
RT @annikady: #GreenGrowth top20 solutions to global warming: 8 of them are about what we eat @ProjectDrawdown https://t.co/a7ulU5AHAV,2017-05-11T16:52:14.000Z,0.533001791,ProjectDrawdown
RT @spiritlabdesign: .@ProjectDrawdown's 100 hands-on #climatechange solutions from peer-reviewed science that benefit communities too  htt…,2017-05-11T16:51:35.000Z,0.3125,ProjectDrawdown
"@blueskybiouk Sure, Jamie! Email us at info@drawdown.org",2017-05-11T16:51:24.000Z,0,ProjectDrawdown
"Cool, thanks for sharing! #RefrigerantManagement #Drawdown #ReverseGlobalWarming https://t.co/CRDVFVZnZC",2017-05-11T16:50:18.000Z,0.368338273,ProjectDrawdown
RT @PRBdata: @ProjectDrawdown sheds light on climate-friendly potential of increasing #familyplanning use and girls' education: https://t.c…,2017-05-11T16:49:05.000Z,0.1720618,ProjectDrawdown
No more fighting; let's unite! #ClimateChangeIn5Words #Drawdown #ReverseGlobalWarming https://t.co/eKgx7tBeMA,2017-05-11T00:40:47.000Z,0.185469143,ProjectDrawdown
"Will do, thanks for sharing! And yes, #familyplanning, #educatinggirls and #empoweringwomen in general are key to #drawdown. https://t.co/kc0al7KkNx",2017-05-11T00:39:35.000Z,0.217026114,ProjectDrawdown
RT @PopClimateNexus: Looking forward to reading it; affirms vital role of voluntary #familyplanning for #climatechange. #planetaryhealth #p…,2017-05-11T00:37:54.000Z,0.211343407,ProjectDrawdown
Ocean farming is one of our #100solutions to #reverseglobalwarming too! https://t.co/zi7LhH9IIK #Drawdown #ComingAttractions https://t.co/sRIHLKEiAC,2017-05-10T23:14:27.000Z,0.086280585,ProjectDrawdown
#Drawdown #ReverseGlobalWarming https://t.co/BNFyLCr26D,2017-05-10T22:56:51.000Z,0,ProjectDrawdown
RT @YeouJih: Top 20 solutions to address greenhouse emissions. They're not what you would typically think. -@ProjectDrawdown #SFSART https:…,2017-05-10T22:54:30.000Z,0.258931642,ProjectDrawdown
"Great news for #drawdown. When lawmakers vote w/ their hearts &amp; minds instead of their parties, gov't can take the lead! https://t.co/h45deXQJpl",2017-05-10T22:53:36.000Z,0.109665637,ProjectDrawdown
SO IMPORTANT to #KeepForestsStanding &amp; learn from indigenous peoples if we want to achieve #drawdown. https://t.co/of48eKHGQ7 #sequestration https://t.co/pNQkSwmaWH,2017-05-10T21:47:44.000Z,0.289675114,ProjectDrawdown
RT @Mayors4Climate: U.S. &amp; international mayors are joining the dialogue on the future of coal. https://t.co/DjNOML9Lbj @FromtheAshesDoc #G…,2017-05-10T21:38:03.000Z,0,ProjectDrawdown
RT @kev_reeder: Look forward to @PaulHawken on Radical Innovation &amp; @ProjectDrawdown at #GreenGrowth conf @BI_BizSchool @HandelshoyskBI wit…,2017-05-10T20:43:43.000Z,0.309711241,ProjectDrawdown
"Thx @drvox for this great #interview w/ @PaulHawken on #Drawdown! ""The public is hungry for ... practical wisdom."" https://t.co/eC6nh1YTKu",2017-05-10T20:30:15.000Z,0.334958659,ProjectDrawdown
"RT @DearTmrw: ""The #1 solution, in terms of potential impact? A combo of educating girls and family planning."" @ProjectDrawdown https://t.c…",2017-05-10T19:44:35.000Z,0.090044165,ProjectDrawdown
@facebook Our Pages seem to be down - https://t.co/isiYLpQ7yA &amp; https://t.co/ikHmtoype9. Can you help get them back up?,2017-05-10T19:28:19.000Z,0,ProjectDrawdown
Looking forward to hearing your thoughts! Hope you find it as inspiring and motivating as we do. #Drawdown #ReverseGlobalWarming #solutions https://t.co/Ohj3HGI2U2,2017-05-10T19:22:29.000Z,0.417771827,ProjectDrawdown
Great #interview w/ @PaulHawken on @KQED. Paul will talk #Drawdown on @KQEDForum May 25 - tune in! https://t.co/EOK7uLCpcV,2017-05-10T19:01:23.000Z,0.119135383,ProjectDrawdown
RT @tweets_eco: 50 simple ways to cut carbons by @earthguardianz https://t.co/Fpt7ZAwBOf,2017-05-10T18:49:29.000Z,-0.064549722,ProjectDrawdown
"#Drawdown is a global effort. So glad that our VP/Research Director, Chad, could share it w/ @StCrossCollege today! #ReverseGlobalWarming https://t.co/cFwSbIwBfV",2017-05-10T18:48:43.000Z,0.204683539,ProjectDrawdown
Opportunity to change the world. https://t.co/wunJU4Sty2 #ClimateChangeIn5Words #Drawdown #ReverseGlobalWarming,2017-05-10T18:21:30.000Z,0.028470066,ProjectDrawdown
"Thanks, @Caroline_Ruter! Hope you pick up a copy. Avail at https://t.co/wunJU4Sty2 or bookstores across the US. #Drawdown #globalwarming https://t.co/tMVgVmqhIL",2017-05-10T17:56:41.000Z,0.144227726,ProjectDrawdown
"Thanks, @da3hill! Pick up your copy at https://t.co/wunJU4Sty2 or in bookstores across the USA. #Drawdown #ReverseGlobalWarming https://t.co/CNEBKyfa2k",2017-05-10T17:55:38.000Z,0.121076477,ProjectDrawdown
Can't wait to hear how it goes! Go Chad! #Drawdown #ReverseGlobalWarming https://t.co/wunJU4Sty2 https://t.co/5vQykfulFZ,2017-05-10T17:54:25.000Z,-0.019863537,ProjectDrawdown
"Thx for the shout-out! Proud to share ""the economic case for ... #globalwarming solutions"" in #Drawdown. https://t.co/wunJU4Sty2 https://t.co/un5JPR7gyh",2017-05-10T17:53:01.000Z,0.124514547,ProjectDrawdown
"Sounds good to us! A plant-rich diet can reduce over 66 gigatons of #greenhousegas emissions. Vegan sushi, here we come! #Drawdown https://t.co/tS28PUhaPT",2017-05-10T17:51:17.000Z,0.147754628,ProjectDrawdown
"RT @CleanNergyPhoto: THIS: #1 #climate solution from @PaulHawken's @ProjectDrawdown: 
 educating girls &amp; family planning https://t.co/4YW61…",2017-05-10T17:49:34.000Z,0.181901719,ProjectDrawdown
"RT @YaleClimateComm: People often see #climatechange as a divisive issue, but it doesn’t have to be: https://t.co/Rh9WOmZvhf @KHayhoe https…",2017-05-09T21:54:40.000Z,-0.326598632,ProjectDrawdown
"The business case to #reverseglobalwarming could be key to achieving #drawdown. People power is most important, though! #KeepUSinParis https://t.co/DbdPSvOP0j",2017-05-09T21:33:08.000Z,0.269089656,ProjectDrawdown
"Wind is powering itself to the lead in new electrical generation. Coal is now permanently displaced. #Drawdown
https://t.co/MfHL8xLLBL",2017-05-09T20:30:39.000Z,-0.011432375,ProjectDrawdown
RT @ImusBrian: Our goal is #carbondrawdown and #greenbuildings in every Chicago neighborhood to advance resiliency and livability. Join us…,2017-05-09T20:28:25.000Z,0.185402598,ProjectDrawdown
RT @GarrisonInst: Read more: https://t.co/fYI9ZKNgLC #drawdown https://t.co/r34zqYr5nb,2017-05-09T20:28:05.000Z,0,ProjectDrawdown
"RT @jwalkenrdc: The Business Case for the Paris Climate Accord, via @nytimes https://t.co/QSmYAJUEXw",2017-05-09T17:54:32.000Z,0.2,ProjectDrawdown
"RT @McCaffreyMark: Yes, girls education/family planning are vital to #ActOnClimate &amp; @ProjectDrawdown is a treasure for all learners https:…",2017-05-09T17:53:48.000Z,0.491934955,ProjectDrawdown
"RT @SustBizPartners: 100 practical solutions we can implement now. New goal: carbon #drawdown, #climatechange reversal @ProjectDrawdown htt…",2017-05-09T17:53:41.000Z,0.406586399,ProjectDrawdown
"Can you name the #1 solution to #ReverseGlobalWarming? Take your guess, and buy our book, #Drawdown, to find out! https://t.co/sEPOUAQwWk https://t.co/II2KdMgOfK",2017-05-09T17:01:14.000Z,0.092269856,ProjectDrawdown
"California leads the way in carbon pricing! #Drawdown #ReverseGlobalWarming #CapandTrade
https://t.co/3esdhyOIEt",2017-05-08T22:00:22.000Z,0.082500018,ProjectDrawdown
What does educating girls have to do w/ #globalwarming? (Hint: a lot). Find out at https://t.co/sEPOUAQwWk #Drawdown #education #empowerment https://t.co/vCiAUhEnnm,2017-05-08T19:10:57.000Z,0.130489282,ProjectDrawdown
RT @McCaffreyMark: Awesome! Great step to #ActOnClimate and in sync with @ProjectDrawdown https://t.co/VFwCwHKUq6 https://t.co/wOa5w04QCq,2017-05-08T18:55:22.000Z,0.230559014,ProjectDrawdown
"RT @SustBizPartners: ""Using systems thinking &amp; detailed analytics to tackle the biggest #environmental challenge"" @TomSteyer in @ProjectDra…",2017-05-08T16:49:49.000Z,-0.121267813,ProjectDrawdown
Thanks for sharing! You're right: these solutions &amp; more can help us reach #drawdown. Keep spreading the word! https://t.co/SNSOtmB4dL,2017-05-08T16:49:04.000Z,0.242237297,ProjectDrawdown
"RT @twcurrent: #ClimateSolution on @ProjectDrawdown's site: #LivingBuildings, like @chesapeakebay's Brock Center https://t.co/3OGICA7JmA ht…",2017-05-08T16:47:11.000Z,0.181901719,ProjectDrawdown
Exciting news from @ClimateCentral: first U.S. offshore wind farm is up and running! Big step toward #drawdown. https://t.co/i3PJeo8hvr,2017-05-05T21:30:20.000Z,0.114894848,ProjectDrawdown
RT @Nets2Carpet: We're proud #Nets2Carpet has been featured as a solution! @ProjectDrawdown https://t.co/DWRs6bzlF1,2017-05-05T21:02:00.000Z,0.249721159,ProjectDrawdown
"Friday #inspiration from @Pontifex: ""the other has a face."" https://t.co/fRKonHHzXf More from the Pope in #Drawdown, out now! @GlblCtzn",2017-05-05T20:00:15.000Z,0.162748729,ProjectDrawdown
Our friends @tricyclemag spoke to #PaulHawken about #Drawdown: https://t.co/68uwkoIMTl. Thx for sharing our plan to #ReverseGlobalWarming!,2017-05-05T18:01:15.000Z,0,ProjectDrawdown
"TY for being there, hope you enjoyed the talk! Proud to share #Drawdown w/ such a great audience. Tell your friends! https://t.co/1zhq5A7l4M",2017-05-05T16:56:16.000Z,0.399149594,ProjectDrawdown
"Project Drawdown's @PaulHawken is on Facebook Live NOW, talking #drawdown @abchome. Tune in at https://t.co/ZInTl3EJnN #ReverseGlobalWarming",2017-05-04T23:30:13.000Z,0,ProjectDrawdown
"Thx for sharing, @Keplers. Looking fwd to the #Drawdown event 6/21! #ReverseGlobalWarming #SupportIndieBookstores  https://t.co/q8FKbg38Q6",2017-05-04T22:15:06.000Z,0,ProjectDrawdown
TY to our friends @GarrisonInst for this great piece on #Drawdown &amp; #interview w/ @PaulHawken. #ReverseGlobalWarming https://t.co/REvKRN0l5C,2017-05-04T21:20:05.000Z,0.070447802,ProjectDrawdown
".@qwertnewto Thank you, glad you like it! Spread the word #Drawdown #ReverseGlobalWarming https://t.co/gK6ps42AZq",2017-05-04T21:02:15.000Z,0.360937581,ProjectDrawdown
"RT @Ecotrust: ICYMI: Our @ProjectDrawdown event with @PaulHawken covered food, language, and land use, with some surprises: https://t.co/cm…",2017-05-04T21:00:10.000Z,0.087287156,ProjectDrawdown
NYC: join #Drawdown founder @PaulHawken at @abchome in 2 hrs! Learn about our 100 solutions to #ReverseGlobalWarming https://t.co/UmSAHBKH82,2017-05-04T20:59:20.000Z,0.313881381,ProjectDrawdown
"RT @kenedelstein: Interesting approach to #climatechange solutions: @ProjectDrawdown , latest campaign by eco-biz guru @PaulHawken   https:…",2017-05-04T20:27:09.000Z,0.4625,ProjectDrawdown
Diversity is the future of the environmental movement https://t.co/Y618aqyF4t,2017-04-28T20:40:12.000Z,0,ProjectDrawdown
RT @SierraClub: There are over 400 buses coming to the #PeoplesClimate March. Trump only had 200 for inauguration. Sad! #climatemarch,2017-04-28T19:24:24.000Z,-0.149362426,ProjectDrawdown
Airliners of the Future May Sport Some Very Unusual Designs https://t.co/Tkx8FGg0gR,2017-04-28T18:29:07.000Z,-0.27,ProjectDrawdown
Britain brilliantly turned off their coal-based energy on Earth Day https://t.co/U9OcPpZ8RZ,2017-04-28T02:20:06.000Z,0.242535625,ProjectDrawdown
Global Warming is perhaps humanity’s biggest social justice challenge,2017-04-27T19:15:18.000Z,0.442718872,ProjectDrawdown
Coal is giving us blatant hints that it’s on the way out. https://t.co/cqkFg2d1yX,2017-04-27T01:45:05.000Z,-0.037836539,ProjectDrawdown
We have firmly crossed the threshold where taking climate action makes good business sense. https://t.co/cuEqHkXasI,2017-04-27T01:10:07.000Z,0.145840806,ProjectDrawdown
Reversing global warming is possible. #drawdown https://t.co/WrhAwMDY1p,2017-04-25T01:15:04.000Z,0.097615338,ProjectDrawdown
"RT @PenguinBooks: For the first time, carbon dioxide in the atmosphere has been recorded at over 410ppm. @ProjectDrawdown gives hope. https…",2017-04-25T00:54:05.000Z,0.140944534,ProjectDrawdown
RT @RaysLegacy: @PaulHawken is in the house @SouthfaceEnergy  introducing @ProjectDrawdown . See him tomorrow at Carter Ctr https://t.co/8D…,2017-04-25T00:53:23.000Z,0,ProjectDrawdown
RT @Return_to_Wild: Reversing #ClimateChange is Do or Die. @PaulHawken &amp; his @ProjectDrawdown team have provided a roadmap to get there. ht…,2017-04-25T00:52:08.000Z,-0.154397001,ProjectDrawdown
The world is already retreating from low-laying settlements and islands due to rising seas. https://t.co/zWHzrRpkHN,2017-04-20T19:10:22.000Z,0,ProjectDrawdown
"A new device that’s powered by sunlight could help solve water scarcity problems.
https://t.co/DHBrwBDSYc",2017-04-20T15:45:21.000Z,0.087504484,ProjectDrawdown
"RT @TexAlbert: How #food links all #SDGs https://t.co/UQQv7xe0N8
First #Climate Cooling Plan! #Drawdown https://t.co/GM3riXAzQo
#Thrivabili…",2017-04-18T22:17:15.000Z,0.05293935,ProjectDrawdown
"RT @TheBrightGreen: Glad to have my copy of #Drawdown: The most comprehensive plan ever proposed to reverse #globalwarming ,
#climatechange…",2017-04-18T22:15:18.000Z,0.481773041,ProjectDrawdown
RT @makower: This week: @PaulHawken on his new book; can blockchain brew sustainable coffee? #Drawdown https://t.co/NEgFXxoEa7 https://t.co…,2017-04-18T22:14:47.000Z,0.262513451,ProjectDrawdown
The country with the most oil in the world is weening itself off oil. https://t.co/NVzznF3u83,2017-04-18T19:05:10.000Z,0,ProjectDrawdown
The steady march of renewable energy to world dominance. https://t.co/mikzn2aXmc,2017-04-17T19:10:08.000Z,0.109137266,ProjectDrawdown
RT @innativejaber: Book release April 18!  The most #comprehensive plan ever proposed to reverse #globalwarming &gt; Project Drawdown https://…,2017-04-17T17:08:52.000Z,0.204317312,ProjectDrawdown
https://t.co/sEPOUAQwWk https://t.co/v4yPA6KsaF,2017-04-15T01:05:06.000Z,0,ProjectDrawdown
"California Reaches Solar Milestone, Electricity Prices Turn Negative https://t.co/sTXMlXBXO5",2017-04-14T22:06:36.000Z,-0.216506351,ProjectDrawdown
"See Paul Hawken present the findings of his new book, DRAWDOWN, this Sat, 6pm at Impact Hub Oakland. Get Tickets - https://t.co/OlkC2NFE8g",2017-04-13T01:05:57.000Z,0.135050476,ProjectDrawdown
"Why and how whales are intricately involved with carbon and climate
https://t.co/JaBk6dcBHR",2017-04-13T00:36:05.000Z,0.15,ProjectDrawdown
