sentence,created_at,ave_sentiment,user_username
"Paklenica National Park in #Croatia is located in a mountainous region, and is popular with climbers and mountaineers. Read how the country's parks management system has been overhauled https://t.co/vUt4ao7vI7 https://t.co/n7V4PSGaIn",2018-10-10T11:00:53.000Z,0.101565708,theGEF
"What is green chemistry, and how is it beneficial to the growth and development of #VietNam? Find out in our story: https://t.co/eD4bQZjd4b https://t.co/dpgkdpCyY9",2018-10-10T08:30:09.000Z,0.136421582,theGEF
"Restoration is on the rise in the #AmazonForest. Recently, 8 governors from states in Ecuador, Colombia &amp; Peru signed a declaration to address climate change &amp; combat deforestation while enhancing livelihoods https://t.co/eq3ZybBi9t #ThinkLandscape https://t.co/8brvjC1AL7",2018-10-10T05:05:03.000Z,-0.046792217,theGEF
RT @WBG_Environment: .@theGEF and the Global #Wildlife Program (featured in the video) are supporting forest guards and #wildlife rangers b…,2018-10-10T02:42:38.000Z,0.33823773,theGEF
Fighting #IllegalWildlifeTrade has always been a priority for the @theGEF. Increased funding to #EndWildlifeCrime will build upon current efforts that combat animal poaching while benefiting livelihoods in local communities  https://t.co/N0v4v4r2yC https://t.co/g7ySxuEph1,2018-10-10T02:09:50.000Z,-0.111172289,theGEF
"RT @UNDP: 🌞 crypto. The world's 1st #opensource #UNBiodiversityLab. Blockchain, AI-based machine learning &amp; computational stats to digitall…",2018-10-09T23:27:15.000Z,0.123517601,theGEF
Gorongosa coffee may be the new premium brand on the shelf as @theGEF @UNDP facilitate the growth of coffee plantations that support livelihoods and conserve forest and #wildlife in #Mozambique https://t.co/EtWyTlf7Kf https://t.co/bPbqDMLpNx,2018-10-09T19:26:21.000Z,0.456365238,theGEF
"#ICCFGala2018 hosts president of #Botswana and @theGEF CEO @NaokoIshiiGEF , awards business, government, and non-governmental #conservation leaders: https://t.co/TZMWNp3NOR https://t.co/Nq4FrklO65",2018-10-09T19:05:11.000Z,0.153960072,theGEF
".@theGEF increases funding to combat #IllegalWildlifeTrade, which is reaching unparalleled levels, endangering iconic species and human livelihoods alike. 

Over 80 countries are meeting in London this week to #EndWildlifeCrime. 
Read more: https://t.co/N0v4v4r2yC https://t.co/eWlaf9H5hf",2018-10-09T15:57:45.000Z,0.103572657,theGEF
"RT @DFID_UK: London will host the premiere of the Illegal Wildlife Conference this week.

This is a story where we can change the ending.…",2018-10-09T13:20:34.000Z,-0.056358242,theGEF
Reaching up to 50 meters skyward &amp; living to be 500 years old #Brazil’s nut trees are ancient giants. Saving these trees from deforestation generates far-reaching benefits for people and the #environment https://t.co/eq3ZybBi9t #ThinkLandscapes https://t.co/ns9y8WudXg,2018-10-09T08:00:32.000Z,0.202667863,theGEF
"In the global development community’s efforts to #EndWildlifeCrime, even small interventions can make a big difference. Read the story https://t.co/pNiqF3fZ8T https://t.co/nbvb6BossC",2018-10-09T05:00:07.000Z,0.165435469,theGEF
"#Wildlifesolutions are paying off, but more needs to be done to #EndWildlifeCrime. Here are 5 things you can do to make a difference: https://t.co/h4Q7VOtvnr w/ @WBG_Environment https://t.co/0XgQLek8J3",2018-10-09T01:40:04.000Z,0,theGEF
"RT @DefraGovUK: The #IllegalWildlifeTrade is causing unimaginable damage to wildlife, including the elephant 🐘

There are only 3 days to go…",2018-10-09T01:08:09.000Z,-0.149120227,theGEF
"RT @FAO: We share ONE future of food.

If WE don’t shape it, who will?

#ZeroHunger #WFD2018 https://t.co/sWYWfMF1Mj",2018-10-08T23:43:01.000Z,0.155358985,theGEF
"RT @NaokoIshiiGEF: Message is clear: to prevent devastating #ClimateChange &amp; safeguard our #GlobalCommons we must change how we live, eat,…",2018-10-08T19:59:57.000Z,0.156524758,theGEF
"A farmer in Acre, #Brazil is planting pineapples and saving the forest. The area’s landscape has become an emblem of deforestation control, land restoration &amp; economic inclusion for the countries of the Amazon https://t.co/eq3ZybBi9t #ThinkLandscape https://t.co/uxSZqhWPqL",2018-10-08T12:00:53.000Z,0.128525878,theGEF
Home is where the...urban cities are? Find out how cities all around the 🌍 can continue to be sustainable with these 3 big ideas: https://t.co/yZFenLFcaJ #IFCcities #Urban4All https://t.co/uEd7NhrXeg,2018-10-08T09:10:07.000Z,0.24451512,theGEF
.@theGEF Small Grants Programme supports an association of #indigenous women in #Peru who restored a wild cotton species in an environmentally responsible way and gave their community a new opportunity for making a living https://t.co/2o8XOnKTLw #WeAreIndigenous https://t.co/RfjSVRcxLb,2018-10-08T06:00:20.000Z,0.527644853,theGEF
"By developing #ScienceBasedTargets, the Food &amp; Land-Use Coalition chaired by @Unilever PaulPolman, will help reducing food waste, identifying alternative animal proteins and promoting greater crop diversification https://t.co/wYpmPJFmLD #GlobalCommons #FutureofFood #GEFAssembly",2018-10-08T03:00:08.000Z,0.257247878,theGEF
"To see first-hand how @theGEF Small Grants Programme can have big impacts on the ground, #GEFassembly delegates took a trip to the Cham Islands in #Vietnam where the local community is saving land crabs https://t.co/yLP9i5PvlC   @GEF_SGP https://t.co/Bu7F0Xx5CH",2018-10-08T00:00:14.000Z,0.318198052,theGEF
"The government of #Mozambique has raised $600 million in investments for nature-based tourism to protect national parks, combat poaching and develop rural communities with the support of @theGEF @WorldBank  #GlobalWildlifeProgram https://t.co/btzzvskUao https://t.co/fpUDgnCdBK",2018-10-07T21:00:20.000Z,-0.105443924,theGEF
#India is getting brighter and brighter as a @theGEF-funded project works on expanding the market for energy efficient and environmentally friendly LED lights on streets and in homes https://t.co/464fkagUCB https://t.co/QOEclND8nN,2018-10-07T18:00:32.000Z,0.583997116,theGEF
"Environmental threats are the greatest global risks we face, with scientific evidence pointing at the increasing toll they take on human health, wellbeing and prosperity, says new @wef report  https://t.co/UKN8eknHZo  #risks18 https://t.co/iiLEyuSDQr",2018-10-07T15:05:07.000Z,0.280224269,theGEF
"The #AmazonForest landscape does more than give vital resources to the 33 million people that live in it. It sequesters 70bn tons of carbon, benefiting everyone. Read what @theGEF &amp; the @WorldBank do to protect it https://t.co/l2RBuIdxei w/ @WBG_Environment https://t.co/dhU6PZiKW8",2018-10-07T12:10:06.000Z,0.117254715,theGEF
"#ICCFGala2018 hosts president of #Botswana and @theGEF CEO @NaokoIshiiGEF , awards business, government, and non-governmental #conservation leaders: https://t.co/PNNnAaZRyu https://t.co/BomfdiZp3X",2018-10-07T09:05:03.000Z,0.156892908,theGEF
What do 🏗️ + 👩 + 🏘️ + 👨🏾 + 🌊 have in common? Find out as we explore the 3 ways to achieve sustainable communities and #cities4all: https://t.co/z2TP3vqndJ #IFCcities #Urban4All https://t.co/NLY813TkJi,2018-10-07T06:00:07.000Z,0.206250046,theGEF
Spanning 60 million hectares @theGEF-funded Amazon Sustainable Landscapes Program supports the management of protected areas and forest restoration activities that enhance local livelihoods https://t.co/xLouAwVvRC  w/ @WBG_Environment https://t.co/wKtu2Z4gVM,2018-10-07T03:10:05.000Z,0.533333333,theGEF
.@theGEF works w/ Gov. of #Peru &amp; @UNDP to reduce toxic mercury use in small-scale gold mining for a better #environment &amp; health https://t.co/2jYNQJFT48 #GEFGOLD #MakeMercuryHistory https://t.co/bkcJ184D8O,2018-10-07T00:10:04.000Z,0.175,theGEF
.@theGEF @UNDP @UNCCD publication highlights benefits of sustainable land management and human coexistence w/ nature https://t.co/RvxhS5YfZw #SLM https://t.co/aRM3fVvFF1,2018-10-06T18:00:33.000Z,0.470678724,theGEF
"With support from the @theGEF funded #Amazon Sustainable Landscapes Program, countries in the region are showing that forest protection &amp; economic renewal are compatible goals. Planting more trees generates jobs https://t.co/eq3ZybBi9t #ThinkLandscape https://t.co/KL5nYmUMXT",2018-10-06T15:10:06.000Z,0.289213755,theGEF
"In #Tunisia farmers are learning #sustainable agriculture practices w/ a cleaner, more attractive oasis that boosts tourism: https://t.co/fTdh3TFQ3H https://t.co/EY2PxtD7zF",2018-10-06T15:10:05.000Z,0.844913789,theGEF
"In @theGEF projects, engaging early w/ communities builds a sense of ownership of natural resources &amp; leads to better environmental protection https://t.co/yfSrnoFbvf https://t.co/0G2OTxwEcd",2018-10-06T13:10:05.000Z,0.721168034,theGEF
"Nearly 1 billion people still live in slums, often excluded from access to affordable housing, basic services, and better jobs. What can be done to connect the urban poor to opportunities to #endpoverty? https://t.co/z2TP3vqndJ #IFCcities #Urban4All https://t.co/hJl6Gxj233",2018-10-06T06:00:07.000Z,0.138049362,theGEF
"Restoration is on the rise in the #AmazonForest. Recently, 8 governors from states in Ecuador, Colombia &amp; Peru signed a declaration to address climate change &amp; combat deforestation while enhancing livelihoods https://t.co/eq3ZybBi9t #ThinkLandscape https://t.co/ni6Dv8W5Rg",2018-10-06T03:05:03.000Z,-0.045473861,theGEF
"#ICCFGala2018 hosts president of #Botswana and @theGEF CEO @NaokoIshiiGEF , awards business, government, and non-governmental #conservation leaders: https://t.co/TZMWNoMcXj https://t.co/OMbOeHD6ow",2018-10-06T00:05:04.000Z,0.156892908,theGEF
A farmer in #Kenya receives all the water he needs for his farm from roof water &amp; road water harvesting. Innovative methods like this can transform smallholder agriculture in drylands to benefit people &amp; the planet https://t.co/UVfYUBrkkv #FoodSecurity https://t.co/4vXvU2qpZF,2018-10-05T21:05:04.000Z,0.187281315,theGEF
"A farmer in Acre, #Brazil is planting pineapples and saving the forest. The area’s landscape has become an emblem of deforestation control, land restoration &amp; economic inclusion for the countries of the Amazon https://t.co/eq3ZybBi9t #ThinkLandscape https://t.co/hYjVdaqzE4",2018-10-05T18:25:05.000Z,0.128525878,theGEF
"Combating poaching, trafficking and demand of ivory is a holistic approach to conserving #elephants. Read our blog and find out how @theGEF funded #GlobalWildlifeProgram is ensuring a world where elephants are not the next dinosaurs https://t.co/5L4F3d6jfQ https://t.co/o0jluOOuk8",2018-10-05T15:05:09.000Z,-0.270076994,theGEF
"Writing to local government officials, joining environmental activist organizations, and applying sustainable practices in personal consumption habits are all ways young people can help protect the #environment https://t.co/xqpf4tQsYG https://t.co/rjBrZXzY64",2018-10-05T12:10:05.000Z,0.275,theGEF
It’s clear that women are getting more involved &amp; doing amazing things for the environment. @theGEF continues to monitor progress on advancing gender equality to find out what works best for #women &amp; the #environment https://t.co/6VgVjjGltW https://t.co/2Caq3uvxIi,2018-10-05T08:10:06.000Z,0.388549639,theGEF
"LED streetlights are not only greener, they are also brighter, making streets safer for women at night. With @theGEF support, #EnergyEfficiency Services Ltd have distributed over 300 million LED bulbs in #India so far https://t.co/sLiFGLJRRd https://t.co/QlcfMBgfS4",2018-10-05T05:05:04.000Z,0.154915128,theGEF
Forest restoration activities like tree planting benefit the environment &amp; create market opportunities that boost income for landowners. The @WorldBank &amp; @theGEF support agroforestry in the #AmazonForest https://t.co/eq3ZybjGKT https://t.co/NlfzLr8X5g,2018-10-05T02:35:32.000Z,0.450702986,theGEF
"With @theGEF funding &amp; @UNDP support, a school is being built in #Peru to educate women as future leaders in green energy. There is a lot of exciting work ahead on gender equality all over the world. Read #theGEFblog: https://t.co/6VgVjjGltW https://t.co/2q5819gjVC",2018-10-04T22:00:36.000Z,0.334848988,theGEF
There is more to look forward to this autumn than pumpkin spice lattes. A new report by @IPCC_CH is set to trigger systematic change to keep global emissions in check as @theGEF prioritizes low-carbon cities https://t.co/h1IFAPjGQ6 #GCAS2018 #cities4climate https://t.co/y43QtanQ6z,2018-10-04T18:50:05.000Z,0.214657621,theGEF
Reaching up to 50 meters skyward &amp; living to be 500 years old #Brazil’s nut trees are ancient giants. Saving these trees from deforestation generates far-reaching benefits for people and the #environment https://t.co/eq3ZybBi9t #ThinkLandscapes https://t.co/ZFxDkKBTSK,2018-10-04T14:34:05.000Z,0.209462783,theGEF
"The #UnitedStates 🇺🇸 and #China 🇨🇳 collect the most municipal waste, the majority of which makes its way to landfills. Learn more: https://t.co/mxLvPYKsEU #SDGAtlas #SDG12 https://t.co/gIFdSAjXHy",2018-10-04T08:00:30.000Z,0.007499176,theGEF
"In #Mexico, ensuring sustainable forestry is a challenge. Working w/ local communities to plan land management has been key https://t.co/sNWzPc4vrH https://t.co/ShOcmZ3dwI",2018-10-04T05:00:07.000Z,0.344924692,theGEF
"100,000 individuals have already benefited from protecting water resources of the Atlantic and Indian oceans. Read to learn how https://t.co/LuF1oiulVJ https://t.co/8VWDxkan4V",2018-10-04T02:05:04.000Z,0.247216649,theGEF
"RT @WBG_Cities: How do you reinvent the future of a city? 🏙️

👀📗 REPORT: Yokohama shows us what makes cities competitive, how we can unders…",2018-10-04T01:34:56.000Z,0.078763037,theGEF
"Outside the public sector, a new drive for environmental cooperation is helping NGO &amp; CEO leaders bind business communities &amp; civil society organizations together to a common purpose – protecting the #globalcommons https://t.co/ou34VrxRRN https://t.co/g1Or3qiT3A",2018-10-03T18:16:12.000Z,0.652693881,theGEF
"RT @NYDF_Platform: #HappeningNow at #goodgrowthpartnership workshop: Gustavo Fonseca, @theGEF: food system emissions contribute to 9,800 to…",2018-10-03T16:26:42.000Z,0.3,theGEF
RT @NYDF_Platform: #HappeningNow at #goodgrowthpartnership workshop: @NaokoIshiiGEF speaks about the importance of transforming food system…,2018-10-03T15:21:22.000Z,0.225,theGEF
"The world generates billions of tonnes of waste each year. If we don’t manage waste properly, it can harm our health, the environment and prosperity. What can be done? Join our ""Trash Talk"" in 1 HOUR! #SocialGoodTech #WhatAWaste2 #WasteWiseCities https://t.co/TRlEQGiLF4",2018-10-03T12:40:05.000Z,-0.018757614,theGEF
"Committed to #sustainablecities, @theGEF is already making strategic investments in innovative #climateaction across 28 cities &amp; 11 countries to support game-changing environmental plans that can be adopted at scale https://t.co/h1IFAPjGQ6 #GCAS2018 https://t.co/julgeWA8BC",2018-10-03T10:00:40.000Z,0.336269123,theGEF
Spanning 60 million hectares @theGEF-funded Amazon Sustainable Landscapes Program supports the management of protected areas and forest restoration activities that enhance local livelihoods https://t.co/eq3ZybBi9t https://t.co/OijHWMWUqi,2018-10-03T07:05:05.000Z,0.557048499,theGEF
"#ICCFGala2018 hosts president of #Botswana and @theGEF CEO @NaokoIshiiGEF , awards business, government, and non-governmental #conservation leaders: https://t.co/TZMWNoMcXj https://t.co/sIGSV07DV1",2018-10-03T03:30:04.000Z,0.156892908,theGEF
"What will it take to #BeatPlasticPollution in the era of climate change? On Oct 3, join @Plus_SocialGood @WBG_Cities for a “Trash Talk” on sustainable waste management! #SocialGoodTech #WhatAWaste2 #WasteWiseCities https://t.co/V06zMouYDQ",2018-10-03T01:12:49.000Z,0.100851699,theGEF
Raising more bees has saved trees &amp; #forests in #Rwanda with @theGEF funded modern honey collection centers &amp; training https://t.co/bRTsT1xcwz https://t.co/Mv8p4zE6y9,2018-10-02T22:34:59.000Z,0.474157997,theGEF
"The #AmazonForest landscape does more than give vital resources to the 33 million people that live in it. It sequesters 70bn tons of carbon, benefiting everyone. Read what @theGEF &amp; the @WorldBank do to protect it https://t.co/eq3ZybBi9t w/ @WBG_Environment https://t.co/0a1aFp2wME",2018-10-02T18:01:49.000Z,0.115126111,theGEF
RT @TheICCFGroup: “What unites us here is our conviction that protecting nature is a good investment. It is one of the most cost-effective…,2018-10-02T16:33:32.000Z,0.449448052,theGEF
"RT @WBG_Cities: What will it take to #BeatPlasticPollution in the era of climate change? On Oct 3, join @Plus_SocialGood @Ede_WBG &amp; @WBG_Ci…",2018-10-02T14:42:35.000Z,0.043140292,theGEF
"For islanders and city-dwellers alike - the ocean is this planet’s source of life. @ThomsonFiji  proposes 5 steps to creating a truly sustainable #BlueEconomy for the future of the #globalcommons, and humankind itself: https://t.co/tjEb9Ioznr",2018-10-02T11:05:05.000Z,0.204810238,theGEF
"In #Rwanda, @theGEF backed @UNEnvironment  project turned #beekeeping from a side business into a real trade: https://t.co/bRTsT1xcwz https://t.co/mGhWMalvsR",2018-10-02T08:10:04.000Z,0.09,theGEF
.@CristianaPascaP weighs in: Science leads the way in the quest to save #biodiversity and live in harmony with nature by 2050 https://t.co/MfMCMeBjW0 #GlobalCommons https://t.co/uXYeyZNy78,2018-10-02T05:00:07.000Z,0.334251609,theGEF
Traditional knowledge in #Peru is used to conserve rare alpacas &amp; foster livelihoods based on eco-friendly textiles https://t.co/YqMG1SnFst https://t.co/vHQRiWgLKO,2018-10-02T01:25:03.000Z,0.529237747,theGEF
"Clean public transport could create 23mn jobs, &amp; investments in greener buildings could create up to 16mn. Putting cities on a resource efficient path is an opportunity for national development and local economies. https://t.co/h1IFAPjGQ6 #GCAS2018 https://t.co/ZdD7Dy8PlA",2018-10-01T21:20:06.000Z,0.277291907,theGEF
Our new Environmental and Social Framework #ESF launched October 1. It enables @WorldBank and Borrowers to better manage #environment + social risks of projects and to improve #globaldev outcomes https://t.co/GIlVPVMQRM https://t.co/mSp2uIyB6H,2018-10-01T18:13:16.000Z,0.335634901,theGEF
#India is getting brighter and brighter as a @theGEF-funded project works on expanding the market for energy efficient and environmentally friendly LED lights on streets and in homes https://t.co/464fkagUCB https://t.co/1wI7japKd7,2018-10-01T13:43:27.000Z,0.583997116,theGEF
"Our relationship with the #ocean is at a crossroads. The decisions we take in the next five years will determine our future, our security, our very existence. Read more in a new piece by @figuerescr https://t.co/KHAlNdaWvo  #SaveOurOcean #SDG14",2018-09-30T23:05:03.000Z,0.187904567,theGEF
By 2050 there will be 9.8 bn people on our planet. It's time to upgrade today’s food systems to make sure they are sustainable https://t.co/ldzXX0Jp99 #GlobalCommons #FutureofFood #ZeroHunger https://t.co/VqWKuQOrtD,2018-09-30T20:00:23.000Z,0.269685093,theGEF
"In #VietNam a local community has devised a way to avoid overharvesting land crabs to save the species, boost ecotourism and improve livelihoods with the help of @theGEF Small Grants Programme which celebrates its 25th anniversary this year https://t.co/yLP9i5PvlC   @GEF_SGP https://t.co/k3tbmwStlC",2018-09-30T17:05:04.000Z,0.455091027,theGEF
"#DYK? Activity on land can also damage seas. Hundreds of marine dead zones exist, with oxygen concentrations too low to support most life. Learn more: https://t.co/mxLvPYKsEU #SDGAtlas #SDG14 https://t.co/yHxaYe88k7",2018-09-30T14:00:21.000Z,0.023506749,theGEF
"In Northern #Ghana the @theGEF &amp; @WorldBankAfrica financed Sustainable Land and Water Management Program which restored landscapes while creating jobs, reducing poverty and empowering women https://t.co/4UK4t9ubdr  #SLM https://t.co/Kj6n4caQDa",2018-09-30T10:15:04.000Z,0.186554634,theGEF
"Public-Private Partnerships or #PPPs have been instrumental in building transportation, energy, telecommunications, and other infrastructure throughout the world. Now is the time to use this successful model in the #tourism sector. Read more on #theGEFBlog https://t.co/btzzvskUao https://t.co/OUQXINrskB",2018-09-30T07:05:04.000Z,0.16119797,theGEF
#Biodiversity provides vital goods and services that life depends on. We need to focus on reducing the global rate of extinction and safeguarding the living #globalcommons: https://t.co/rwVHWdi8qT https://t.co/N35GGa7wh4,2018-09-30T04:05:03.000Z,0.270150316,theGEF
"In #Vietnam🇻🇳, investments in solid waste management are helping the city of Can Tho prevent clogging of drains, which could result in flooding. https://t.co/bHHlBJPpsz  #WhatAWaste2 #resilience https://t.co/VzD5DPA82W",2018-09-30T01:25:05.000Z,-0.164986025,theGEF
"We have the knowledge and tools to address growing environmental risks which jeopardize our wellbeing and prosperity, yet our response lags. Why?  https://t.co/BCdo6wtdBL  #risks18 https://t.co/grCKPFy7Lv",2018-09-29T18:05:06.000Z,0.100503511,theGEF
"A @theGEF funded project in #Gorongosa #Mozambique encourages farmers to cultivate bananas, pineapples &amp; other crops amid coffee plantations to create a sustainable mosaic of cultivation &amp; natural forest https://t.co/EtWyTlf7Kf https://t.co/SDtTfXLlAY",2018-09-29T15:10:05.000Z,0.648885685,theGEF
"#DYK? Activity on land can also damage seas. Hundreds of marine dead zones exist, with oxygen concentrations too low to support most life. Learn more: https://t.co/mxLvPYKsEU #SDGAtlas #SDG14 https://t.co/p0BX6mCRtF",2018-09-29T12:00:18.000Z,0.019716078,theGEF
Making cities sustainable is a win-win for global environment and local economies. Read @WorldResources @AniDasguptaWRI @c40cities @MarkWatts40 &amp; @ICLEI @emanibvkumar on why @theGEF is becoming a leading champion for #SustainableCities and why it matters: https://t.co/h1IFAPjGQ6 https://t.co/RPynPyGgdd,2018-09-29T09:15:04.000Z,0.399111378,theGEF
"LED streetlights are not only greener, they are also brighter, making streets safer for women at night. With @theGEF support, #EnergyEfficiency Services Ltd have distributed over 300 million LED bulbs in #India so far https://t.co/sLiFGLJRRd https://t.co/M7UMxgff2f",2018-09-29T06:20:04.000Z,0.151311523,theGEF
"When biodiversity is negatively impacted and species go extinct, the health of the whole planet and the #globalcommons are at stake. It is time to take planetary scale efforts to preserve life: https://t.co/rwVHWdi8qT https://t.co/SWJjLDOysB",2018-09-29T03:40:04.000Z,0.012527567,theGEF
"Today, on #AccessToInfoDay, learn about #GEFKaleo - an online knowledge sharing system that answers to common questions about @theGEF and helps our partners and stakeholders across the globe: https://t.co/haZj6aexsL https://t.co/nhYPSduvxa",2018-09-29T00:35:07.000Z,0.366666667,theGEF
https://t.co/RK4QWUxBfv,2018-09-28T18:55:20.000Z,0,theGEF
https://t.co/7S8TrfWbG7,2018-09-28T18:54:58.000Z,0,theGEF
"⚡️ “WEF Impact Summit highlights need to secure the global commons” At a #wefimpact Summit headline session @NaokoIshiiGEF, CEO &amp; Chairperson of @theGEF, speaks on what is needed to drive the transformational change to secure the #globalcommons 

https://t.co/YlSltVX9gC",2018-09-28T18:45:24.000Z,0.218643267,theGEF
".@theGEF strives for transparency and openness.

And that means meaningful engagement with stakeholders which is vital to the success of any project &amp; is now mandatory under @theGEF policy: https://t.co/mmH0GYJNhE

Happy #AccessToInfoDay! https://t.co/zPmmKbBc0U",2018-09-28T17:05:07.000Z,0.188083816,theGEF
"#OnThisDay 10/28/1991: Heads of the 3 agencies at this time managing @theGEF (@WorldBank, @UNDP &amp; @UNEnvironment ) sign agreement formalizing working relationship. To learn more, check out: https://t.co/HRig37Ll5X #wbgarchives #AccessToInfoDay https://t.co/VSReqXQCcI",2018-09-28T15:39:35.000Z,0.26065655,theGEF
"RT @UNESCO: To understand our reality
To participate in our society
To hold governments accountable

Let's make #AccessToInfo a reality for…",2018-09-28T15:15:30.000Z,0.392792202,theGEF
RT @WBG_Environment: Today is #AccessToInfoDay. The World Bank Group Archives is open to the public by appointment. Learn about our holding…,2018-09-28T15:11:18.000Z,0.195298475,theGEF
86% of @UNDP’s portfolio of @theGEF funded projects are working on closing #gender gaps; women’s economic empowerment; and fostering gender responsive policies for better environmental outcomes. Read #theGEFblog to learn more about them: https://t.co/6VgVjjGltW https://t.co/uxtGIC2FDd,2018-09-28T11:10:09.000Z,0.425373864,theGEF
"Making #SustainableCities will require investments and collaboration b/w governments, businesses &amp; communities. @AniDasguptaWRI @MarkWatts40 @emanibvkumar explore how @theGEF leads the way in financing greener cities and boosting partnerships https://t.co/h1IFAPjGQ6 #GCAS2018 https://t.co/v4B0fjID54",2018-09-28T08:10:04.000Z,0.067031265,theGEF
The venom of a new world tropical pit viper is used for treating hypertension. This is just one example of how preserving life in all its forms is critical for maintaining the vital goods and services we need: https://t.co/rwVHWdi8qT #globalcommons #biodiversity https://t.co/C6XNcDE24X,2018-09-28T05:10:05.000Z,0.055473369,theGEF
RT @WBG_Environment: What is the @WorldBank Group doing to support Environmental #Sustainability?  And what can we do better? Join the live…,2018-09-28T01:56:26.000Z,0.295653782,theGEF
A new map shows that 13% of the world’s oceans are still ‘wild’ or unaffected by human activities like fishing &amp; shipping. Protecting these regions that are often #biodiversity hotspots will take international effort https://t.co/jiBd3GPfNA via @sciencemagazine https://t.co/GqMwwgnZ8g,2018-09-28T01:20:04.000Z,0.300180392,theGEF
"In countries like #Mozambique, nature-based tourism can help preserve wildlife by providing communities near conservation areas with sustainable livelihoods. For this to happen, new investments and strong partnerships are needed: https://t.co/btzzvskUao #WorldTourismDay https://t.co/pmewVnJnds",2018-09-27T21:00:56.000Z,0.559016994,theGEF
"RT @theGEF: @NaokoIshiiGEF CEO describes how political, business &amp; civil society leaders can work together to propel efforts to secure the…",2018-09-27T19:41:40.000Z,0.33823773,theGEF
"@NaokoIshiiGEF CEO describes how political, business &amp; civil society leaders can work together to propel efforts to secure the #globalcommons in the sprint to 2020 https://t.co/F8IrXJnwkv #wefimpact https://t.co/5mOStRkuOf",2018-09-27T15:40:06.000Z,0.265822807,theGEF
"In 2016, #tourism generated $7.6 trillion &amp; about 292 million jobs globally. $$$ from tourism help support #wildlife conservation efforts in protected areas and sustain  livelihoods. #Mozambique is exploring new investment opportunities https://t.co/btzzvskUao #WorldTourismDay https://t.co/nIjAiR11RJ",2018-09-27T13:30:21.000Z,0.417444805,theGEF
Small grants can have big impacts. A community led initiative funded by the @theGEF Small Grants Programme has succeeded in saving the land crab population in #VietNam to preserve biodiversity and improve livelihoods https://t.co/yLP9i5PvlC  @GEF_SGP https://t.co/fKPXohKcWr,2018-09-27T11:00:52.000Z,0.51377785,theGEF
Gorongosa coffee may be the new premium brand on the shelf as @theGEF @UNDP facilitate the growth of coffee plantations that support livelihoods and conserve forest and #wildlife in #Mozambique https://t.co/EtWyTlf7Kf https://t.co/u9A9NKGzjj,2018-09-27T07:00:26.000Z,0.445095221,theGEF
24 percent of animal species 🦌 in #Madagascar 🇲🇬 are threatened. https://t.co/mxLvPYKsEU #SDGAtlas #SDG15 https://t.co/ADb03sTuKj,2018-09-27T04:05:03.000Z,-0.096464626,theGEF
#India is getting brighter and brighter as a @theGEF-funded project works on expanding the market for energy efficient and environmentally friendly LED lights on streets and in homes https://t.co/464fkagUCB https://t.co/AOMX4yrxQb,2018-09-27T01:14:19.000Z,0.583997116,theGEF
"RT @WBG_Environment: TODAY, @WBG_Environment launched a new multi-donor trust fund, #PROBLUE, to support healthy and productive #oceans. Le…",2018-09-26T22:30:03.000Z,0.40266327,theGEF
"At a #wefimpact Summit headline session @NaokoIshiiGEF, CEO &amp; Chairperson of @theGEF, speaks on what is needed to drive the transformational change and secure the Earth's #globalcommons https://t.co/F8IrXJnwkv",2018-09-26T19:40:05.000Z,0.088388348,theGEF
#DYK urban areas contribute up to ¾ of global GHG emissions? @theGEF has made #sustainablecities a target area for achieving global environmental benefits and tackling #climatechange https://t.co/h1IFAPjGQ6 #GCAS2018 https://t.co/XDGEXw278e,2018-09-26T15:30:31.000Z,0.327017954,theGEF
"At the Global Action Climate Summit in #SanFrancisco, @NaokoIshiiGEF highlights the importance of green food systems &amp; land use in efforts to protect our #globalcommons and mitigate #climatechange: https://t.co/fxXYH6g5X8 #GCAS2018 https://t.co/qlHTj8GhyB",2018-09-26T13:01:04.000Z,0.363661931,theGEF
"In the #Caribbean, protecting #SeaTurtles and fighting invasive species bring real benefits to local communities https://t.co/f7YvXCfhA4 https://t.co/mFziuHvWJj",2018-09-26T10:00:41.000Z,0,theGEF
#Peru is the world's 6th largest #gold producer &amp; achieving mercury-free extraction will greatly benefit the #environment and well-being of local communities https://t.co/2jYNQJFT48  #GEFGOLD #MakeMercuryHistory https://t.co/Eh7ATP2rGC,2018-09-26T07:10:04.000Z,0.825,theGEF
#Biodiversity provides vital goods and services that life depends on. We need to focus on reducing the global rate of extinction and safeguarding the living #globalcommons: https://t.co/rwVHWdi8qT https://t.co/SDoIZrtYIH,2018-09-26T04:10:03.000Z,0.273925271,theGEF
